icaoCode,type,trafficType,runways,elevation_m,latitude_deg,longitude_deg,geometry
EFRA,2,[0],"[{'designator': '18', 'trueHeading': 180, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1230, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1230, 'unit': 0}, 'lda': {'value': 1230, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f3cb27f425094436b8'}, {'designator': '36', 'trueHeading': 360, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1230, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1230, 'unit': 0}, 'lda': {'value': 1230, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f3cb27f425094436b9'}, {'designator': '05', 'trueHeading': 50, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [2], 'mainComposite': 2, 'condition': 0}, 'dimension': {'length': {'value': 500, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 500, 'unit': 0}, 'lda': {'value': 500, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f3cb27f425094436ba'}, {'designator': '23', 'trueHeading': 230, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [2], 'mainComposite': 2, 'condition': 0}, 'dimension': {'length': {'value': 500, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 500, 'unit': 0}, 'lda': {'value': 500, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f3cb27f425094436bb'}]",145,63.425833333333,28.125,POINT (28.125 63.425833333333)
EFRO,3,"[0, 1]","[{'designator': '03', 'trueHeading': 37, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '105/F/A/W/T'}, 'dimension': {'length': {'value': 3002, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 3002, 'unit': 0}, 'lda': {'value': 3002, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f3cb27f425094436d3'}, {'designator': '21', 'trueHeading': 217, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '105/F/A/W/T'}, 'dimension': {'length': {'value': 3002, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 3002, 'unit': 0}, 'lda': {'value': 3002, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f3cb27f425094436d4'}]",196,66.565,25.830833333333,POINT (25.830833333333 66.565)
EFRY,2,[0],"[{'designator': '08L', 'trueHeading': 80, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 849, 'unit': 0}, 'width': {'value': 9, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 849, 'unit': 0}, 'lda': {'value': 849, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb6498'}, {'designator': '26R', 'trueHeading': 260, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 849, 'unit': 0}, 'width': {'value': 9, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 849, 'unit': 0}, 'lda': {'value': 849, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb6499'}, {'designator': '08R', 'trueHeading': 80, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1019, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1019, 'unit': 0}, 'lda': {'value': 1019, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb649a'}, {'designator': '26L', 'trueHeading': 260, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1019, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1019, 'unit': 0}, 'lda': {'value': 1019, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb649b'}, {'designator': '12L', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1270, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1270, 'unit': 0}, 'lda': {'value': 1270, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb649c'}, {'designator': '30R', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1270, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1270, 'unit': 0}, 'lda': {'value': 1270, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb649d'}, {'designator': '12R', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 479, 'unit': 0}, 'width': {'value': 9, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 479, 'unit': 0}, 'lda': {'value': 479, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb649e'}, {'designator': '30L', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 479, 'unit': 0}, 'width': {'value': 9, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 479, 'unit': 0}, 'lda': {'value': 479, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb649f'}]",124,60.746111111111,24.109722222222,POINT (24.109722222222 60.746111111111)
EFSA,3,"[0, 1]","[{'designator': '12', 'trueHeading': 126, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '72/F/A/W/T'}, 'dimension': {'length': {'value': 2300, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2300, 'unit': 0}, 'lda': {'value': 2300, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f3cb27f425094436f2'}, {'designator': '30', 'trueHeading': 306, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '72/F/A/W/T'}, 'dimension': {'length': {'value': 2300, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2300, 'unit': 0}, 'lda': {'value': 2300, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f3cb27f425094436f3'}]",95,61.943,28.945,POINT (28.945 61.943)
EFSI,3,"[0, 1]","[{'designator': '14', 'trueHeading': 136, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '40/F/C/X/T'}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f3cb27f42509443705'}, {'designator': '32', 'trueHeading': 316, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '40/F/C/X/T'}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f3cb27f42509443706'}]",92,62.690555555556,22.835555555556,POINT (22.835555555556 62.690555555556)
EFSE,2,[0],"[{'designator': '04', 'trueHeading': 40, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [12], 'mainComposite': 12, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 14, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f4cb27f42509443721'}, {'designator': '22', 'trueHeading': 220, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [12], 'mainComposite': 12, 'condition': 0}, 'dimension': {'length': {'value': 850, 'unit': 0}, 'width': {'value': 14, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 850, 'unit': 0}, 'lda': {'value': 850, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f4cb27f42509443722'}, {'designator': '12', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 14, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f4cb27f42509443723'}, {'designator': '30', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 14, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f4cb27f42509443724'}]",127,61.0625,26.799444444444,POINT (26.799444444444 61.0625)
EFSO,2,[0],"[{'designator': '16', 'trueHeading': 156, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1499, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1499, 'unit': 0}, 'lda': {'value': 1499, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f41eacded7b7bb64e5'}, {'designator': '34', 'trueHeading': 336, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1499, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1499, 'unit': 0}, 'lda': {'value': 1499, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f41eacded7b7bb64e6'}]",183,67.397,26.619,POINT (26.619 67.39700000000001)
EFSU,2,[0],"[{'designator': '05', 'trueHeading': 58, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f4cb27f4250944373b'}, {'designator': '23', 'trueHeading': 238, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f4cb27f4250944373c'}]",165,64.821944444444,28.708333333333,POINT (28.708333333333 64.821944444444)
EFTP,3,"[0, 1]","[{'designator': '06', 'trueHeading': 64, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '75/F/A/W/T'}, 'dimension': {'length': {'value': 2700, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2700, 'unit': 0}, 'lda': {'value': 2700, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f41eacded7b7bb6514'}, {'designator': '24', 'trueHeading': 244, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '75/F/A/W/T'}, 'dimension': {'length': {'value': 2700, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2700, 'unit': 0}, 'lda': {'value': 2700, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f41eacded7b7bb6515'}]",119,61.414166666667,23.604444444444,POINT (23.604444444444 61.414166666667)
EFTS,2,[0],"[{'designator': '05', 'trueHeading': 50, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1200, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1200, 'unit': 0}, 'lda': {'value': 1200, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f41eacded7b7bb6538'}, {'designator': '23', 'trueHeading': 230, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1200, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1200, 'unit': 0}, 'lda': {'value': 1200, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f41eacded7b7bb6539'}]",157,61.773333333333,24.026944444444,POINT (24.026944444444 61.773333333333)
EFTU,3,"[0, 1]","[{'designator': '08', 'trueHeading': 85, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '90/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f4cb27f4250944376e'}, {'designator': '26', 'trueHeading': 265, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '90/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f4cb27f4250944376f'}]",49,60.514,22.263,POINT (22.263 60.514)
EFUT,0,"[0, 1]","[{'designator': '07', 'trueHeading': 78, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '65/F/A/W/T'}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f51eacded7b7bb6562'}, {'designator': '25', 'trueHeading': 258, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '65/F/A/W/T'}, 'dimension': {'length': {'value': 2000, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2000, 'unit': 0}, 'lda': {'value': 2000, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f51eacded7b7bb6563'}]",103,60.896388888889,26.938611111111,POINT (26.938611111111 60.896388888889)
EFVA,3,"[0, 1]","[{'designator': '16', 'trueHeading': 156, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '64/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 48, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f51eacded7b7bb6586'}, {'designator': '34', 'trueHeading': 336, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '64/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 48, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f51eacded7b7bb6587'}]",6,63.051111111111,21.761666666667,POINT (21.761666666667 63.051111111111)
EFVP,2,[0],"[{'designator': '10', 'trueHeading': 100, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 20, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f5cb27f42509443790'}, {'designator': '28', 'trueHeading': 280, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 20, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f5cb27f42509443791'}]",90,61.039722222222,22.591666666667,POINT (22.591666666667 61.039722222222)
EFVR,2,[0],"[{'designator': '14', 'trueHeading': 142, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1999, 'unit': 0}, 'width': {'value': 44, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1999, 'unit': 0}, 'lda': {'value': 1999, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f51eacded7b7bb65a7'}, {'designator': '32', 'trueHeading': 322, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1999, 'unit': 0}, 'width': {'value': 44, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1999, 'unit': 0}, 'lda': {'value': 1999, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f51eacded7b7bb65a8'}]",87,62.171,27.869,POINT (27.869 62.171)
EFYL,2,[0],"[{'designator': '15', 'trueHeading': 150, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1499, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1499, 'unit': 0}, 'lda': {'value': 1499, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f51eacded7b7bb65da'}, {'designator': '33', 'trueHeading': 330, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1499, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1499, 'unit': 0}, 'lda': {'value': 1499, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f51eacded7b7bb65db'}]",77,64.054444444444,24.7225,POINT (24.7225 64.054444444444)
